Tree file : INDELible V1.03 (best viewed cut and paste in e.g. excel)

N.B. Simulation blocks with no random trees will have their trees printed for the first replicate only.

FILE	TREE	NTAXA	REP	PART	LENGTH	DEPTH	MAX PAIRWISE DISTANCE	TREE STRING

/home/qikaiy2/Downloads/reu2019-tutorials/qikaiy2_project_1/output_data/aligns/GTRCAT/RAxML_bestTree.uce-1766.fasta	TreeRAxML_bestTree.uce-1766.fasta	18	1	1	0.0448299	0.0155669	0.0220098	(syrmaticus_reevesii:0.00000100000050002909,((rollulus_rouloul:0.00355679894765456714,phasianus_colchicus:0.00000100000050002909):0.00324698741144452060,((melgal2:0.00000100000050002909,((perdix_dauuricae:0.00000100000050002909,galgal4:0.00000100000050002909):0.00000100000050002909,crossoptilon_crossoptilon:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,((((catreus_wallichi:0.00000100000050002909,syrmaticus_ellioti:0.00000100000050002909):0.00447153746078310377,(cyrtonyx_montezumae:0.00618343526739896943,tragopan_blythii:0.00000100000050002909):0.00290015183106500252):0.00000100000050002909,(lophura_nycthemera:0.00000100000050002909,lophura_inornata:0.00000100000050002909):0.00218526208278854760):0.00000100000050002909,((lophophorus_impejanus:0.00222491829942995847,chrysolophus_pictus:0.01075184217906142124):0.00217138172966813234,(lophura_swinhoii:0.00228607897273200604,pavo_cristatus:0.00000100000050002909):0.00218979551520134255):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00264072585446786454,alectoris_rufa:0.00000100000050002909);

/home/qikaiy2/Downloads/reu2019-tutorials/qikaiy2_project_1/output_data/aligns/GTRCAT/RAxML_bestTree.uce-7538.fasta	TreeRAxML_bestTree.uce-7538.fasta	18	1	1	0.0602093	0.0164938	0.0265149	((pavo_cristatus:0.01401014056811791808,(galgal4:0.00499070751980573626,(cyrtonyx_montezumae:0.00250398260757084181,rollulus_rouloul:0.01001532921137590106):0.00248843364920119797):0.00000100000050002909):0.00248368110337113474,(tragopan_blythii:0.00311031595872675662,(melgal2:0.00500263998841066985,(((syrmaticus_reevesii:0.00298161408440387370,phasianus_colchicus:0.00263783637621037553):0.00251981790928776849,(lophophorus_impejanus:0.00246489584006513284,(perdix_dauuricae:0.00000100000050002909,(syrmaticus_ellioti:0.00000100000050002909,chrysolophus_pictus:0.00249628982664065616):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00248460588958082304,(((lophura_nycthemera:0.00000100000050002909,lophura_inornata:0.00000100000050002909):0.00000100000050002909,crossoptilon_crossoptilon:0.00000100000050002909):0.00000100000050002909,(catreus_wallichi:0.00000100000050002909,lophura_swinhoii:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,alectoris_rufa:0.00000100000050002909);

/home/qikaiy2/Downloads/reu2019-tutorials/qikaiy2_project_1/output_data/aligns/GTRCAT/RAxML_bestTree.uce-3139.fasta	TreeRAxML_bestTree.uce-3139.fasta	18	1	1	0.0631992	0.0214152	0.0215134	(lophura_swinhoii:0.00000100000050002909,(catreus_wallichi:0.00082226236272584332,((crossoptilon_crossoptilon:0.00000100000050002909,((perdix_dauuricae:0.00358901868015813362,(galgal4:0.00895101352844445385,((lophophorus_impejanus:0.00533294637588531753,melgal2:0.00179153630774853329):0.00172570097333951699,((cyrtonyx_montezumae:0.01092790272787570564,pavo_cristatus:0.00362326825217321267):0.00163248352075687523,tragopan_blythii:0.00176622300833431667):0.00000100000050002909):0.00000100000050002909):0.00174851853865292295):0.00174683999209835315,((syrmaticus_reevesii:0.00000100000050002909,chrysolophus_pictus:0.00173030697129916635):0.00000100000050002909,((lophura_nycthemera:0.00172853408076831748,lophura_inornata:0.00348391358722955572):0.00000100000050002909,phasianus_colchicus:0.00000100000050002909):0.00000100000050002909):0.00173244584974059407):0.00000100000050002909):0.00000100000050002909,(syrmaticus_ellioti:0.00175451323054235026,rollulus_rouloul:0.00372372747862087256):0.00002060714139392509):0.00091491531298444400):0.00444056601875032677,alectoris_rufa:0.00000100000050002909);

/home/qikaiy2/Downloads/reu2019-tutorials/qikaiy2_project_1/output_data/aligns/GTRCAT/RAxML_bestTree.uce-1971.fasta	TreeRAxML_bestTree.uce-1971.fasta	18	1	1	0.0192556	0.00721633	0.0144169	((catreus_wallichi:0.00000100000050002909,perdix_dauuricae:0.00481193983855194001):0.00238858645121759914,((((crossoptilon_crossoptilon:0.00000100000050002909,chrysolophus_pictus:0.00000100000050002909):0.00000100000050002909,lophura_swinhoii:0.00000100000050002909):0.00000100000050002909,((phasianus_colchicus:0.00000100000050002909,lophura_nycthemera:0.00000100000050002909):0.00000100000050002909,lophura_inornata:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,(syrmaticus_ellioti:0.00000100000050002909,((lophophorus_impejanus:0.00000100000050002909,(melgal2:0.00241266491695092287,tragopan_blythii:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,((syrmaticus_reevesii:0.00000100000050002909,cyrtonyx_montezumae:0.00240411267464460182):0.00000100000050002909,((galgal4:0.00240410582936040253,pavo_cristatus:0.00000100000050002909):0.00000100000050002909,rollulus_rouloul:0.00000100000050002909):0.00000100000050002909):0.00240511395885221546):0.00240310912843548713):0.00000100000050002909):0.00000100000050002909,alectoris_rufa:0.00000100000050002909);

/home/qikaiy2/Downloads/reu2019-tutorials/qikaiy2_project_1/output_data/aligns/GTRCAT/RAxML_bestTree.uce-2119.fasta	TreeRAxML_bestTree.uce-2119.fasta	18	1	1	0.187722	0.0679848	0.0948531	((galgal4:0.01428765720048692789,(cyrtonyx_montezumae:0.05773376460972984986,rollulus_rouloul:0.02231524618099511859):0.01024999337880878707):0.00000100000050002909,(((((((catreus_wallichi:0.00000100000050002909,crossoptilon_crossoptilon:0.00000100000050002909):0.00000100000050002909,((syrmaticus_ellioti:0.00000100000050002909,syrmaticus_reevesii:0.00339160752538875685):0.00402790728741455727,chrysolophus_pictus:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,(lophura_inornata:0.00387192153510745787,lophura_nycthemera:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,phasianus_colchicus:0.00194276478461735680):0.00587437666421532483,(lophura_swinhoii:0.00935385648432813382,melgal2:0.00191178042774564128):0.00001738856206033928):0.00000100000050002909,(perdix_dauuricae:0.01076255028407812828,(lophophorus_impejanus:0.00000100000050002909,tragopan_blythii:0.00637048319361141393):0.00005986076116436019):0.00383913196748889149):0.01034048401148947999,pavo_cristatus:0.00193731707534128294):0.00192618918354282029,alectoris_rufa:0.01749470751283532105);

/home/qikaiy2/Downloads/reu2019-tutorials/qikaiy2_project_1/output_data/aligns/GTRCAT/RAxML_bestTree.uce-2529.fasta	TreeRAxML_bestTree.uce-2529.fasta	18	1	1	0.0135213	0.00402784	0.00719512	((((lophura_swinhoii:0.00000100000050002909,(((galgal4:0.00315833116751072958,(cyrtonyx_montezumae:0.00000100000050002909,rollulus_rouloul:0.00000100000050002909):0.00316227975494292809):0.00000100000050002909,(lophura_inornata:0.00000100000050002909,(syrmaticus_reevesii:0.00000100000050002909,(crossoptilon_crossoptilon:0.00000100000050002909,catreus_wallichi:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,(((lophura_nycthemera:0.00000100000050002909,chrysolophus_pictus:0.00000100000050002909):0.00000100000050002909,pavo_cristatus:0.00000100000050002909):0.00000100000050002909,melgal2:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,lophophorus_impejanus:0.00314684964856702361):0.00000100000050002909,(phasianus_colchicus:0.00000100000050002909,(perdix_dauuricae:0.00402483721487051187,tragopan_blythii:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,syrmaticus_ellioti:0.00000100000050002909,alectoris_rufa:0.00000100000050002909);

/home/qikaiy2/Downloads/reu2019-tutorials/qikaiy2_project_1/output_data/aligns/GTRCAT/RAxML_bestTree.uce-5505.fasta	TreeRAxML_bestTree.uce-5505.fasta	18	1	1	0.0104464	0.00531967	0.0104184	(((rollulus_rouloul:0.00000100000050002909,(galgal4:0.00000100000050002909,pavo_cristatus:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,((syrmaticus_ellioti:0.00000100000050002909,catreus_wallichi:0.00254972366418883050):0.00000100000050002909,(tragopan_blythii:0.00000100000050002909,((melgal2:0.00000100000050002909,lophura_nycthemera:0.00000100000050002909):0.00000100000050002909,((crossoptilon_crossoptilon:0.00000100000050002909,(perdix_dauuricae:0.00000100000050002909,(lophura_inornata:0.00000100000050002909,((chrysolophus_pictus:0.00000100000050002909,(syrmaticus_reevesii:0.00000100000050002909,lophura_swinhoii:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,phasianus_colchicus:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,lophophorus_impejanus:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00254702525534830681):0.00000100000050002909,cyrtonyx_montezumae:0.00531966733680558877,alectoris_rufa:0.00000100000050002909);

/home/qikaiy2/Downloads/reu2019-tutorials/qikaiy2_project_1/output_data/aligns/GTRCAT/RAxML_bestTree.uce-4532.fasta	TreeRAxML_bestTree.uce-4532.fasta	18	1	1	0.134715	0.0384778	0.0554552	(galgal4:0.00617963968794431589,((melgal2:0.00000100000050002909,pavo_cristatus:0.00237029373509946815):0.00359065858457346216,((cyrtonyx_montezumae:0.02311890335856000081,rollulus_rouloul:0.03027365477017212106):0.00250786166711271588,((crossoptilon_crossoptilon:0.00000100000050002909,((lophura_swinhoii:0.00000100000050002909,catreus_wallichi:0.00000100000050002909):0.00000100000050002909,(perdix_dauuricae:0.01671753715418883290,((phasianus_colchicus:0.00000100000050002909,(lophura_nycthemera:0.00293501929829510181,(syrmaticus_reevesii:0.00300343256598720187,(syrmaticus_ellioti:0.00299679257454525845,chrysolophus_pictus:0.00301202079746866556):0.00000100000050002909):0.00000100000050002909):0.00297534174579669507):0.00293945343247629422,lophura_inornata:0.00335390213401315362):0.00295025641200252764):0.00000100000050002909):0.00000100000050002909):0.00295052451874997824,(lophophorus_impejanus:0.00292815259235826904,tragopan_blythii:0.00000100000050002909):0.00000100000050002909):0.00300360903218135737):0.00292925671288615797):0.00276702365878084148,alectoris_rufa:0.01119917104504470316);

/home/qikaiy2/Downloads/reu2019-tutorials/qikaiy2_project_1/output_data/aligns/GTRCAT/RAxML_bestTree.uce-1677.fasta	TreeRAxML_bestTree.uce-1677.fasta	18	1	1	0.0148432	0.00954738	0.0121967	((phasianus_colchicus:0.00000100000050002909,((syrmaticus_ellioti:0.00000100000050002909,(((chrysolophus_pictus:0.00000100000050002909,tragopan_blythii:0.00000100000050002909):0.00000100000050002909,lophura_inornata:0.00000100000050002909):0.00000100000050002909,((crossoptilon_crossoptilon:0.00000100000050002909,(((perdix_dauuricae:0.00000100000050002909,catreus_wallichi:0.00000100000050002909):0.00000100000050002909,lophura_swinhoii:0.00000100000050002909):0.00000100000050002909,pavo_cristatus:0.00264235609146791202):0.00000100000050002909):0.00000100000050002909,((melgal2:0.00000100000050002909,(lophophorus_impejanus:0.00000100000050002909,cyrtonyx_montezumae:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,lophura_nycthemera:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,syrmaticus_reevesii:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,(rollulus_rouloul:0.00954637706884137356,galgal4:0.00262447204522386554):0.00000100000050002909,alectoris_rufa:0.00000100000050002909);

/home/qikaiy2/Downloads/reu2019-tutorials/qikaiy2_project_1/output_data/aligns/GTRCAT/RAxML_bestTree.uce-437.fasta	TreeRAxML_bestTree.uce-437.fasta	18	1	1	0.0436018	0.0162525	0.0223347	(((galgal4:0.00000100000050002909,(((((((((syrmaticus_reevesii:0.00213887754723501682,(phasianus_colchicus:0.00000100000050002909,lophura_swinhoii:0.00212681883459561218):0.00000100000050002909):0.00000100000050002909,lophura_inornata:0.00000100000050002909):0.00000100000050002909,(lophura_nycthemera:0.00000100000050002909,(chrysolophus_pictus:0.00403397644721179179,(catreus_wallichi:0.00000100000050002909,crossoptilon_crossoptilon:0.00000100000050002909):0.00201183111968342675):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,syrmaticus_ellioti:0.00253965158204797880):0.00000100000050002909,tragopan_blythii:0.00000100000050002909):0.00408623220553710163,perdix_dauuricae:0.00203214567283265934):0.00202283425013561127,lophophorus_impejanus:0.00201501462413660728):0.00000100000050002909,melgal2:0.00201349288447347187):0.00610141762649680109,cyrtonyx_montezumae:0.00608522669577391852):0.00000100000050002909):0.00000100000050002909,rollulus_rouloul:0.00203614553160179823):0.00000100000050002909,pavo_cristatus:0.00207532982199254510,alectoris_rufa:0.00226478429211385106);

/home/qikaiy2/Downloads/reu2019-tutorials/qikaiy2_project_1/output_data/aligns/GTRCAT/RAxML_bestTree.uce-5228.fasta	TreeRAxML_bestTree.uce-5228.fasta	18	1	1	0.15244	0.0437743	0.0659823	(rollulus_rouloul:0.00000100000050002909,(((((catreus_wallichi:0.00575118944864740338,chrysolophus_pictus:0.00000100000050002909):0.00000100000050002909,(((syrmaticus_ellioti:0.00000100000050002909,lophura_swinhoii:0.00000100000050002909):0.00000100000050002909,lophura_nycthemera:0.00000100000050002909):0.00000100000050002909,(((phasianus_colchicus:0.00000100000050002909,lophura_inornata:0.00000100000050002909):0.00000100000050002909,crossoptilon_crossoptilon:0.00000100000050002909):0.00000100000050002909,syrmaticus_reevesii:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00495977769826856912,(cyrtonyx_montezumae:0.01031057905432744212,galgal4:0.01575464410293142548):0.00469593616575837269):0.00000100000050002909,(tragopan_blythii:0.00000100000050002909,(perdix_dauuricae:0.01532551169277525903,(lophophorus_impejanus:0.00501604364452770506,melgal2:0.01014906770462097561):0.00494417487281269448):0.00000100000050002909):0.00489596224227181829):0.00463619925513295526,pavo_cristatus:0.03134921984590924304):0.01242503114735541390,alectoris_rufa:0.02220802203917180903);

/home/qikaiy2/Downloads/reu2019-tutorials/qikaiy2_project_1/output_data/aligns/GTRCAT/RAxML_bestTree.uce-6613.fasta	TreeRAxML_bestTree.uce-6613.fasta	18	1	1	0.21086	0.076268	0.10681	(((cyrtonyx_montezumae:0.07329570519441157284,rollulus_rouloul:0.00567683872403032790):0.00297124554863759539,(pavo_cristatus:0.01116862753406261052,(((perdix_dauuricae:0.00000100000050002909,(((((lophura_nycthemera:0.00315782226956147537,syrmaticus_reevesii:0.00000100000050002909):0.00000100000050002909,phasianus_colchicus:0.00284749113388024734):0.00000100000050002909,((crossoptilon_crossoptilon:0.00000100000050002909,(lophura_inornata:0.00847829356514128926,chrysolophus_pictus:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,catreus_wallichi:0.00272565605021563104):0.00070482869836832477):0.00191089943257255024,syrmaticus_ellioti:0.01684088428941771243):0.00440449331536975699,lophura_swinhoii:0.00340692344998130879):0.00114358320212067143):0.00271764401818963726,(lophophorus_impejanus:0.00583763398095686354,melgal2:0.01393680625557921181):0.00262293232372393624):0.00000100000050002909,tragopan_blythii:0.02283502543509525334):0.00543481210928016285):0.00000100000050002909):0.00000100000050002909,galgal4:0.01099959520668129277,alectoris_rufa:0.00773121299596629240);

/home/qikaiy2/Downloads/reu2019-tutorials/qikaiy2_project_1/output_data/aligns/GTRCAT/RAxML_bestTree.uce-7472.fasta	TreeRAxML_bestTree.uce-7472.fasta	18	1	1	0.0178844	0.00510296	0.0102054	((galgal4:0.00000100000050002909,((tragopan_blythii:0.00000100000050002909,(crossoptilon_crossoptilon:0.00000100000050002909,(cyrtonyx_montezumae:0.00000100000050002909,rollulus_rouloul:0.00257409067989373746):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,(pavo_cristatus:0.00257548476088014996,syrmaticus_ellioti:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00252431162807111899,(((syrmaticus_reevesii:0.00000100000050002909,perdix_dauuricae:0.00252383636111521998):0.00000100000050002909,phasianus_colchicus:0.00000100000050002909):0.00000100000050002909,((melgal2:0.00000100000050002909,chrysolophus_pictus:0.00000100000050002909):0.00000100000050002909,((catreus_wallichi:0.00000100000050002909,(lophura_nycthemera:0.00000100000050002909,lophura_swinhoii:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,(lophura_inornata:0.00509895844872840232,lophophorus_impejanus:0.00256073245739839826):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,alectoris_rufa:0.00000100000050002909);

/home/qikaiy2/Downloads/reu2019-tutorials/qikaiy2_project_1/output_data/aligns/GTRCAT/RAxML_bestTree.uce-3287.fasta	TreeRAxML_bestTree.uce-3287.fasta	18	1	1	0.00972652	0.00281054	0.00511549	(melgal2:0.00230495476587547904,(syrmaticus_ellioti:0.00000100000050002909,((rollulus_rouloul:0.00000100000050002909,((lophophorus_impejanus:0.00000100000050002909,(galgal4:0.00000100000050002909,(tragopan_blythii:0.00000100000050002909,((chrysolophus_pictus:0.00000100000050002909,(pavo_cristatus:0.00000100000050002909,(lophura_nycthemera:0.00000100000050002909,((lophura_inornata:0.00000100000050002909,crossoptilon_crossoptilon:0.00000100000050002909):0.00000100000050002909,((phasianus_colchicus:0.00277502148508515078,catreus_wallichi:0.00228822246289066234):0.00002251623552870079,perdix_dauuricae:0.00230780734478338179):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,cyrtonyx_montezumae:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,lophura_swinhoii:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,syrmaticus_reevesii:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,alectoris_rufa:0.00000100000050002909);

/home/qikaiy2/Downloads/reu2019-tutorials/qikaiy2_project_1/output_data/aligns/GTRCAT/RAxML_bestTree.uce-1877.fasta	TreeRAxML_bestTree.uce-1877.fasta	18	1	1	0.0197345	0.0114935	0.016084	((((syrmaticus_ellioti:0.00000100000050002909,((tragopan_blythii:0.00455455950484339334,pavo_cristatus:0.00362847860840048589):0.00003389214304588702,syrmaticus_reevesii:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,catreus_wallichi:0.00000100000050002909):0.00000100000050002909,((lophura_nycthemera:0.00000100000050002909,(((galgal4:0.00000100000050002909,(cyrtonyx_montezumae:0.00000100000050002909,(crossoptilon_crossoptilon:0.00000100000050002909,perdix_dauuricae:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,lophophorus_impejanus:0.00000100000050002909):0.00000100000050002909,chrysolophus_pictus:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,(melgal2:0.00000100000050002909,((rollulus_rouloul:0.01148853862628249761,lophura_inornata:0.00000100000050002909):0.00000100000050002909,lophura_swinhoii:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,phasianus_colchicus:0.00000100000050002909,alectoris_rufa:0.00000100000050002909);

/home/qikaiy2/Downloads/reu2019-tutorials/qikaiy2_project_1/output_data/aligns/GTRCAT/RAxML_bestTree.uce-3421.fasta	TreeRAxML_bestTree.uce-3421.fasta	18	1	1	0.17098	0.0400384	0.0647593	(rollulus_rouloul:0.02472093121299301713,((((lophophorus_impejanus:0.00000100000050002909,((((phasianus_colchicus:0.00228401605135257436,((catreus_wallichi:0.00716272956267390536,crossoptilon_crossoptilon:0.00219075866259468149):0.00228265978663174437,((lophura_inornata:0.00446911915264630328,syrmaticus_ellioti:0.00563404114122134040):0.00000100000050002909,(lophura_swinhoii:0.00448155567209353265,(lophura_nycthemera:0.00613209430090826211,syrmaticus_reevesii:0.00000100000050002909):0.00304272714384404893):0.00000100000050002909):0.00221673703064505451):0.00000100000050002909):0.00449869953685909374,chrysolophus_pictus:0.00221821520777108630):0.00447475658271543047,perdix_dauuricae:0.01282051044779713642):0.00000100000050002909,melgal2:0.00443954605579886894):0.00000100000050002909):0.00000100000050002909,tragopan_blythii:0.00600509333764298863):0.00578508028336893222,(cyrtonyx_montezumae:0.02834182272430866081,pavo_cristatus:0.01054981324158483363):0.00692485303408610885):0.00477074210861885405,galgal4:0.01003427424024992166):0.00000100000050002909,alectoris_rufa:0.00549029536547157148);

/home/qikaiy2/Downloads/reu2019-tutorials/qikaiy2_project_1/output_data/aligns/GTRCAT/RAxML_bestTree.uce-2950.fasta	TreeRAxML_bestTree.uce-2950.fasta	18	1	1	0.0307779	0.0122663	0.0153328	((tragopan_blythii:0.00000100000050002909,rollulus_rouloul:0.00000100000050002909):0.00000100000050002909,(((cyrtonyx_montezumae:0.00000100000050002909,pavo_cristatus:0.00000100000050002909):0.00000100000050002909,(melgal2:0.00000100000050002909,(((catreus_wallichi:0.00000100000050002909,syrmaticus_ellioti:0.00000100000050002909):0.00000100000050002909,((((phasianus_colchicus:0.00000100000050002909,(lophura_nycthemera:0.00000100000050002909,lophura_inornata:0.00000100000050002909):0.00284598050011931414):0.00019766235453354397,syrmaticus_reevesii:0.00000100000050002909):0.00000100000050002909,lophura_swinhoii:0.00305612764767253719):0.00000100000050002909,(crossoptilon_crossoptilon:0.00000100000050002909,chrysolophus_pictus:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00305749490906729107,perdix_dauuricae:0.00611283354488303780):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,(lophophorus_impejanus:0.00321745890026514745,galgal4:0.00613920606312777766):0.00307494077751066866):0.00305217873989607280,alectoris_rufa:0.00000100000050002909);

/home/qikaiy2/Downloads/reu2019-tutorials/qikaiy2_project_1/output_data/aligns/GTRCAT/RAxML_bestTree.uce-7077.fasta	TreeRAxML_bestTree.uce-7077.fasta	18	1	1	0.0196514	0.00590939	0.0105779	((phasianus_colchicus:0.00000100000050002909,perdix_dauuricae:0.00306774085677092570):0.00000100000050002909,((((cyrtonyx_montezumae:0.00000100000050002909,catreus_wallichi:0.00000100000050002909):0.00000100000050002909,tragopan_blythii:0.00000100000050002909):0.00000100000050002909,((chrysolophus_pictus:0.00000100000050002909,(lophura_swinhoii:0.00000100000050002909,((lophura_nycthemera:0.00000100000050002909,(rollulus_rouloul:0.00303506931898625239,(lophophorus_impejanus:0.00000100000050002909,syrmaticus_ellioti:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,(((lophura_inornata:0.00000100000050002909,galgal4:0.00295119614339938927):0.00000100000050002909,crossoptilon_crossoptilon:0.00000100000050002909):0.00295019373879418277,melgal2:0.00295167224843911847):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,pavo_cristatus:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,syrmaticus_reevesii:0.00000100000050002909):0.00000100000050002909,alectoris_rufa:0.00466849089421075922);

/home/qikaiy2/Downloads/reu2019-tutorials/qikaiy2_project_1/output_data/aligns/GTRCAT/RAxML_bestTree.uce-1997.fasta	TreeRAxML_bestTree.uce-1997.fasta	18	1	1	0.156928	0.0270585	0.0486035	(rollulus_rouloul:0.02091942530664416683,(((((((lophura_nycthemera:0.00000100000050002909,lophura_inornata:0.00000100000050002909):0.00217311275691199493,(catreus_wallichi:0.00000100000050002909,(syrmaticus_reevesii:0.00821304763383578530,syrmaticus_ellioti:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,((chrysolophus_pictus:0.00219406683374313502,lophura_swinhoii:0.00000100000050002909):0.00218054504116665286,crossoptilon_crossoptilon:0.00216677458061074720):0.00000100000050002909):0.00000100000050002909,phasianus_colchicus:0.00423531504622298369):0.00925584933299375759,lophophorus_impejanus:0.00925006239581924183):0.00189124248747690174,((perdix_dauuricae:0.00917054986435787180,tragopan_blythii:0.00000100000050002909):0.00000100000050002909,melgal2:0.01594369112081693921):0.00219959047688597815):0.00218182562857521800,(galgal4:0.00945287658321759469,(cyrtonyx_montezumae:0.02159455497100640220,pavo_cristatus:0.01732580626014834299):0.00378730905599955784):0.00167563086071926474):0.00000100000050002909,alectoris_rufa:0.01110359630451798404);

/home/qikaiy2/Downloads/reu2019-tutorials/qikaiy2_project_1/output_data/aligns/GTRCAT/RAxML_bestTree.uce-6440.fasta	TreeRAxML_bestTree.uce-6440.fasta	18	1	1	0.0293631	0.0172685	0.0224118	(cyrtonyx_montezumae:0.00133680214549885472,(((((((phasianus_colchicus:0.00000100000050002909,melgal2:0.00000100000050002909):0.00000100000050002909,(crossoptilon_crossoptilon:0.00000100000050002909,(perdix_dauuricae:0.00000100000050002909,tragopan_blythii:0.00294981895823776333):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,(chrysolophus_pictus:0.00000100000050002909,syrmaticus_ellioti:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,catreus_wallichi:0.00264273271160844368):0.00000100000050002909,(((lophophorus_impejanus:0.00000100000050002909,galgal4:0.00000100000050002909):0.00264582951904238778,pavo_cristatus:0.00000100000050002909):0.00000100000050002909,syrmaticus_reevesii:0.00000100000050002909):0.00263125668690800856):0.00260664553953391222,(lophura_inornata:0.00000100000050002909,(lophura_nycthemera:0.00000100000050002909,lophura_swinhoii:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,rollulus_rouloul:0.00000100000050002909):0.00938179903830082575,alectoris_rufa:0.00514323305957549611);

/home/qikaiy2/Downloads/reu2019-tutorials/qikaiy2_project_1/output_data/aligns/GTRCAT/RAxML_bestTree.uce-6944.fasta	TreeRAxML_bestTree.uce-6944.fasta	18	1	1	0.164582	0.126583	0.136711	(cyrtonyx_montezumae:0.01012770679667140961,((((((lophura_nycthemera:0.00000100000050002909,(phasianus_colchicus:0.00000100000050002909,(chrysolophus_pictus:0.00163212377335344343,perdix_dauuricae:0.00939693607811066187):0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,((catreus_wallichi:0.00000100000050002909,(crossoptilon_crossoptilon:0.00346440705639676667,lophura_swinhoii:0.00000100000050002909):0.00000100000050002909):0.00000100000050002909,(lophura_inornata:0.00161732308877357892,(syrmaticus_ellioti:0.11687218793346799972,syrmaticus_reevesii:0.00164114199793680376):0.00160655803813219283):0.00000100000050002909):0.00000100000050002909):0.00324115319906321392,lophophorus_impejanus:0.00165991834464855907):0.00000100000050002909,melgal2:0.00161632085111428634):0.00161786680362222988,pavo_cristatus:0.00000100000050002909):0.00000100000050002909,(galgal4:0.00163269831490928346,(tragopan_blythii:0.00000100000050002909,rollulus_rouloul:0.00000100000050002909):0.00519627981931519538):0.00000100000050002909):0.00324133838464005100,alectoris_rufa:0.00000100000050002909);

